ID,Financial Statements Done,Reporting Year,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Trading Agents Done,Reporting Year/Period,Transfer Agents Done
GKIT,0,1848,2022,Annual Report - Annual Report,1,05/10/2022,https://www.otcmarkets.com/otcapi/company/financial-report/332036/content,GKIT_2022_Annual_1.pdf,"282    GREENKRAFT INC
Name: 4, dtype: object",GKIT_2022_Annual_1.txt,0,0,-1,0,-1,
GLFH,0,1848,2021,"Annual Report - Amended Disclosure Report - Year Ended December 31, 2020",1,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304147/content,GLFH_2021_Annual_1.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2021_Annual_1.txt,0,0,1,0,-1,
GLFH,0,1848,2021,"Annual Report - Amended Disclosure Statement - Year Ended December 31, 2019",2,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304145/content,GLFH_2021_Annual_2.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2021_Annual_2.txt,0,0,1,0,-1,
GLFH,0,1848,2021,"Annual Report - For Fiscal Years Ending December 31, 2020 and 2019",3,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303361/content,GLFH_2021_Annual_3.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2021_Annual_3.txt,0,0,1,0,-1,
GLFH,0,1848,2021,"Annual Report - For Year Ended December 31, 2019",4,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303214/content,GLFH_2021_Annual_4.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2021_Annual_4.txt,0,0,-5,0,-1,
GLFH,0,1848,2022,"Annual Report - Annual Disclosure Statement for Year Ended December 31, 2021(AMENDED)",1,04/30/2022,https://www.otcmarkets.com/otcapi/company/financial-report/330163/content,GLFH_2022_Annual_1.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2022_Annual_1.txt,0,0,1,0,-1,
GLFH,0,1848,2022,"Annual Report - Financial Statements and Notes for Year Ended December 31, 2021",2,04/12/2022,https://www.otcmarkets.com/otcapi/company/financial-report/327376/content,GLFH_2022_Annual_2.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2022_Annual_2.txt,0,0,-1,0,-1,
GLFH,0,1848,2022,"Annual Report - Disclosure Statement for Year Ended December 31, 2021",3,04/12/2022,https://www.otcmarkets.com/otcapi/company/financial-report/327375/content,GLFH_2022_Annual_3.pdf,"294    GALENFEHA INC
Name: 4, dtype: object",GLFH_2022_Annual_3.txt,0,0,1,0,-1,
GLOH,0,1848,2012,"Annual Report - PS Annual Report for FYE June 30, 2012",1,10/03/2012,https://www.otcmarkets.com/otcapi/company/financial-report/91964/content,GLOH_2012_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2012_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2012,"Annual Report - Glow Holdings, Inc. PS Annual Report (12/31/11)",2,04/05/2012,https://www.otcmarkets.com/otcapi/company/financial-report/77405/content,GLOH_2012_Annual_2.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2012_Annual_2.txt,0,0,-1,0,-1,
GLOH,0,1848,2013,"Annual Report - Glow Holdings, Inc. Financial Statements for PS Annual Report (06/30/13)",1,09/30/2013,https://www.otcmarkets.com/otcapi/company/financial-report/111444/content,GLOH_2013_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2013_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2013,"Annual Report - Glow Holdings, Inc. PS Annual Report (06/30/2013)",2,09/30/2013,https://www.otcmarkets.com/otcapi/company/financial-report/111442/content,GLOH_2013_Annual_2.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2013_Annual_2.txt,0,0,-1,0,-1,
GLOH,0,1848,2014,"Attorney Letter with Respect to Current Information - Glow Holdings, Inc. Attorney Letter re Current Information for PS Annual Report (6/30/14)",1,10/31/2014,https://www.otcmarkets.com/otcapi/company/financial-report/128293/content,GLOH_2014_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2014_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2014,"Annual Report - Glow Holdings, Inc. PS Annual Report (6/30/2014)",2,10/01/2014,https://www.otcmarkets.com/otcapi/company/financial-report/127121/content,GLOH_2014_Annual_2.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2014_Annual_2.txt,0,0,1,0,-1,
GLOH,0,1848,2014,"Annual Report - Glow Holdings, Inc. Financial Statements re PS Annual Report (6/30/14)",3,10/01/2014,https://www.otcmarkets.com/otcapi/company/financial-report/127120/content,GLOH_2014_Annual_3.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2014_Annual_3.txt,0,0,-1,0,-1,
GLOH,0,1848,2015,"Semi-Annual Report - Glow Holdings, Inc. Financial Statements for PS Quarterly Report (12/31/14)",1,05/01/2015,https://www.otcmarkets.com/otcapi/company/financial-report/137303/content,GLOH_2015_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2015_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Cash Flow Statement FYE 06302017,1,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176724/content,GLOH_2017_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Shareholder Deficit FYE 06302017,2,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176723/content,GLOH_2017_Annual_2.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_2.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Operating Statements FYE 06302017,3,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176722/content,GLOH_2017_Annual_3.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_3.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Balance Sheet FYE 06302017,4,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176721/content,GLOH_2017_Annual_4.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_4.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Financial Report and Notes (06302017),5,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176720/content,GLOH_2017_Annual_5.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_5.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Annual Report 06302017,6,08/04/2017,https://www.otcmarkets.com/otcapi/company/financial-report/176719/content,GLOH_2017_Annual_6.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_6.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Semi-Annual Cash Flow Statement 12/31/2016,7,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172664/content,GLOH_2017_Annual_7.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_7.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings PS Annual Cash Flow Statement 06/30/2016,8,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172663/content,GLOH_2017_Annual_8.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_8.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Semi-Annual Shareholder Deficit 12/31/2016,9,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172662/content,GLOH_2017_Annual_9.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_9.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings Annual Shareholder Defecit 6/30/2016,10,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172661/content,GLOH_2017_Annual_10.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_10.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Semi-Annual Cash Flow Statement 12/31/2015,11,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172660/content,GLOH_2017_Annual_11.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_11.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Annual Cash Flow Statement 06/30/2015,12,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172659/content,GLOH_2017_Annual_12.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_12.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Semi-Annual Shareholder Defecit 6/30/2015,13,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172658/content,GLOH_2017_Annual_13.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_13.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Annual Shareholder Defecit 6/30/2015,14,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172657/content,GLOH_2017_Annual_14.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_14.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Semi-Annual Operating Statement 12/31/2016,15,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172656/content,GLOH_2017_Annual_15.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_15.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings PS Annual Operating Statement 06/30/16,16,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172654/content,GLOH_2017_Annual_16.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_16.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings PS Semi-Annual Operating Statement 12/31/2015,17,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172652/content,GLOH_2017_Annual_17.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_17.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings PS Annual Operating Statement 06/30/15,18,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172650/content,GLOH_2017_Annual_18.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_18.txt,0,0,-1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings PS Yearly Report (06/30/16),19,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172648/content,GLOH_2017_Annual_19.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_19.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Annual Report - Glow Holdings PS Yearly Report (06/30/15),20,05/21/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172647/content,GLOH_2017_Annual_20.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_20.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Semi Annual Report 12312016,21,05/19/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172589/content,GLOH_2017_Annual_21.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_21.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Semi Annual Report 06302016,22,05/19/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172587/content,GLOH_2017_Annual_22.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_22.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Semi Annual Report 12312015,23,05/18/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172524/content,GLOH_2017_Annual_23.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_23.txt,0,0,1,0,-1,
GLOH,0,1848,2017,Semi-Annual Report - Glow Holdings Semi Annual Report 06302015,24,05/18/2017,https://www.otcmarkets.com/otcapi/company/financial-report/172522/content,GLOH_2017_Annual_24.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2017_Annual_24.txt,0,0,1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Financial Reports with Notes June 30 2021 AMENDED 09212021,1,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303294/content,GLOH_2021_Annual_1.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_1.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Financial Reports with Notes June 30 2021 AMENDED 080321,2,08/03/2021,https://www.otcmarkets.com/otcapi/company/financial-report/293816/content,GLOH_2021_Annual_2.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_2.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Operations Statements 06302021 AMENDED,3,07/26/2021,https://www.otcmarkets.com/otcapi/company/financial-report/292596/content,GLOH_2021_Annual_3.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_3.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Financial Reports with Notes June 30 2021,4,07/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290522/content,GLOH_2021_Annual_4.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_4.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Shareholder Deficit June 30 2021,5,07/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290521/content,GLOH_2021_Annual_5.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_5.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Balance Sheet 06 30 2021,6,07/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290520/content,GLOH_2021_Annual_6.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_6.txt,0,0,-1,0,-1,
GLOH,0,1848,2021,Annual Report - Glow Holdings Annual Report 06 30 2021,7,07/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290519/content,GLOH_2021_Annual_7.pdf,"34    GLOW HOLDINGS INC
Name: 4, dtype: object",GLOH_2021_Annual_7.txt,0,0,1,0,-1,
GMZP,0,1848,2006,Annual Report - Annual Report,1,06/06/2006,https://www.otcmarkets.com/otcapi/company/financial-report/7974/content,GMZP_2006_Annual_1.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2006_Annual_1.txt,0,0,-1,0,-1,
GMZP,0,1848,2006,Annual Report - Annual Report,2,06/06/2006,https://www.otcmarkets.com/otcapi/company/financial-report/7971/content,GMZP_2006_Annual_2.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2006_Annual_2.txt,0,0,-1,0,-1,
GMZP,0,1848,2021,"Attorney Letter with Respect to Current Information - Annual Reports for periods ending December 31, 2019, and December 31, 2020",1,09/15/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302200/content,GMZP_2021_Annual_1.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2021_Annual_1.txt,0,0,-1,0,-1,
GMZP,0,1848,2021,Annual Report - Annual Report 2020,2,08/19/2021,https://www.otcmarkets.com/otcapi/company/financial-report/297543/content,GMZP_2021_Annual_2.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(247, 258), match=' 12/81/2020'>",1.0
GMZP,0,1848,2021,Annual Report - Annual Report 2019,3,08/19/2021,https://www.otcmarkets.com/otcapi/company/financial-report/297541/content,GMZP_2021_Annual_3.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(247, 258), match=' 12/81/2019'>",1.0
GMZP,0,1848,2022,"Annual Report - Annual Reports for periods ending December 31, 2020, and December 31, 2021",1,01/18/2022,https://www.otcmarkets.com/otcapi/company/financial-report/317781/content,GMZP_2022_Annual_1.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(247, 258), match=' 12/31/2021'>",1.0
GMZP,0,1848,2023,Annual Report - Annual Report For Period Ending 12/31/2022,1,01/22/2023,https://www.otcmarkets.com/otcapi/company/financial-report/357333/content,GMZP_2023_Annual_1.pdf,"9    GEMZ CORP
Name: 4, dtype: object",GMZP_2023_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(243, 254), match=' 12/31/2022'>",1.0
GOGR,0,1848,2014,Annual Report - 2013 GAAP Financials,1,08/25/2014,https://www.otcmarkets.com/otcapi/company/financial-report/125669/content,GOGR_2014_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2014_Annual_1.txt,0,0,-1,0,-1,
GOGR,0,1848,2015,Annual Report - Disclosure Statement,1,03/25/2015,https://www.otcmarkets.com/otcapi/company/financial-report/134434/content,GOGR_2015_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2015_Annual_1.txt,0,0,-1,0,-1,
GOGR,0,1848,2019,"Annual Report - GOGR 2nd Amended Annual Report for the Year End December 31, 2018",1,12/31/2019,https://www.otcmarkets.com/otcapi/company/financial-report/237872/content,GOGR_2019_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2019_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(382, 400), match=' December 31, 2018'>",
GOGR,0,1848,2019,"Interim Financial Report - Annual Report for December 31, 2015",2,09/18/2019,https://www.otcmarkets.com/otcapi/company/financial-report/230549/content,GOGR_2019_Annual_2.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2019_Annual_2.txt,0,0,-5,0,"<regex.Match object; span=(366, 384), match=' December 31, 2015'>",
GOGR,0,1848,2020,"Annual Report - Amended Annual Report -GOGR for the years ending December 31, 2019",1,04/29/2020,https://www.otcmarkets.com/otcapi/company/financial-report/244892/content,GOGR_2020_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2020_Annual_1.txt,0,0,-5,0,"<regex.Match object; span=(388, 406), match=' December 31, 2019'>",
GOGR,0,1848,2020,"Annual Report - GOGR 2nd Amended Annual Report for the Year End December 31, 2017",2,01/02/2020,https://www.otcmarkets.com/otcapi/company/financial-report/238019/content,GOGR_2020_Annual_2.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2020_Annual_2.txt,0,0,-5,0,"<regex.Match object; span=(382, 400), match=' December 31, 2017'>",
GOGR,0,1848,2021,"Annual Report - Annual Report for the year ended December 31, 2020",1,09/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301907/content,GOGR_2021_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(365, 383), match=' December 31, 2020'>",1.0
GOGR,0,1848,2022,Annual Report - GOGR - Audited Financial Statements for years ended December 31 2021 and 2020,1,11/23/2022,https://www.otcmarkets.com/otcapi/company/financial-report/352987/content,GOGR_2022_Annual_1.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2022_Annual_1.txt,0,0,-1,0,-1,
GOGR,0,1848,2022,"Attorney Letter with Respect to Current Information - Attorney Letter Re: Annual Report for the year ended December 31, 2021",2,04/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/329795/content,GOGR_2022_Annual_2.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2022_Annual_2.txt,0,0,-1,0,-1,
GOGR,0,1848,2022,"Annual Report - Amended Annual Report for the year ended December 31, 2021",3,04/28/2022,https://www.otcmarkets.com/otcapi/company/financial-report/329589/content,GOGR_2022_Annual_3.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2022_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(374, 392), match=' December 31, 2021'>",1.0
GOGR,0,1848,2022,"Annual Report - Annual Report for the year ended December 31, 2021",4,03/17/2022,https://www.otcmarkets.com/otcapi/company/financial-report/323876/content,GOGR_2022_Annual_4.pdf,"231    GO GREEN GLOBAL TECH INC
Name: 4, dtype: object",GOGR_2022_Annual_4.txt,1,0,-5,0,"<regex.Match object; span=(369, 387), match=' December 31, 2021'>",1.0
GRCU,0,1848,2009,Annual Report - Annual Report,1,10/29/2009,https://www.otcmarkets.com/otcapi/company/financial-report/25571/content,GRCU_2009_Annual_1.pdf,"356    GREEN CURES & BOTANICAL
Name: 4, dtype: object",GRCU_2009_Annual_1.txt,0,0,-1,0,-1,
GRCU,0,1848,2010,Attorney Letter with Respect to Current Information - Attorney Opinion Letter Annual Report 2009,1,04/20/2010,https://www.otcmarkets.com/otcapi/company/financial-report/31095/content,GRCU_2010_Annual_1.pdf,"356    GREEN CURES & BOTANICAL
Name: 4, dtype: object",GRCU_2010_Annual_1.txt,0,0,-1,0,-1,
GRCU,0,1848,2010,Annual Report - Disclosure 2009 Annual Report,2,04/19/2010,https://www.otcmarkets.com/otcapi/company/financial-report/31053/content,GRCU_2010_Annual_2.pdf,"356    GREEN CURES & BOTANICAL
Name: 4, dtype: object",GRCU_2010_Annual_2.txt,0,0,-1,0,-1,
GRCU,0,1848,2010,Annual Report - Supplemental Information - Notes to Year End 2009 Financial Report,3,04/19/2010,https://www.otcmarkets.com/otcapi/company/financial-report/31049/content,GRCU_2010_Annual_3.pdf,"356    GREEN CURES & BOTANICAL
Name: 4, dtype: object",GRCU_2010_Annual_3.txt,0,0,-1,0,-1,
