Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number
False, NOHO, Common, 66989U 109, .001," 35,000,000,000 "," August 31, 2022"," 16,630,418,855 "," August 31, 2022"," 12,163,090,897 "," August 31, 2022", 96 ," August 31, 2022",NOHO,2022,1
True,, Preferred,, 001," 5,000,000 "," August 31, 2022"," 16,630,418,855 "," August 31, 2022",,,,,NOHO,2022,1
False, NOHO, Common, 66989U 10 9, 001," 15,000,000,000 "," August 31, 2021"," 10,874,145,740 "," August 31, 2021"," 7,397,801,784 "," August 31, 2021", 69 ," August 31, 2021",NOHO,2022,2
True,, Preferred,, 001," 5,000,000 "," August 31, 2021"," 10,874,145,740 "," August 31, 2021",,,,,NOHO,2022,2
False, NOUV, | Common Stock, 66979K103, 0.001," 11,000,000,000 ", 12/31/2020," 10,278,851,733 ", 12/31/2020," 6,101,314,475 ", 12/31/2020, 217 , 12/31/2020,NOUV,2021,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2020," 10,278,851,733 ", 12/31/2020,,,,,NOUV,2021,1
False, NOUV, | Common Stock, 66979K103, 0.001," 11,000,000,000 ", 12/31/2019," 10,278,851,733 ", 12/31/2019," 6,101,314,475 ", 12/31/2019, 217 , 12/31/2019,NOUV,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2019," 10,278,851,733 ", 12/31/2019,,,,,NOUV,2021,2
False, NOUV, | Common Stock, 66979K103, 0.001," 11,000,000,000 ", 12/31/2021," 10,278, 851,733 ", 12/31/2021," 6,101,314,475 ", 12/31/2021, 217 , 12/31/2021,NOUV,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2021," 10,278, 851,733 ", 12/31/2021,,,,,NOUV,2022,1
False, NSPT, © Common Stock, 652477100, 0.001," 10,000,000,000 ", 12/31/2020," 9,989,028,018 ", 12/31/2020," 2,230,714,502 ", 12/31/2020, 443 , 12/31/2020,NSPT,2021,2
False, NSPT, © Common Stock, 652477100, 0.001," 10,000,000,000 ", 12/31/2019," 9,989,028,018 ", 12/31/2019," 2,230,714,502 ", 12/31/2019, 443 , 12/31/2019,NSPT,2021,3
False, NSPT, Common Stock, 652477100, 0.001," 10,000,000,000 ", 12/31/2021," 9,989,028,018 ", 12/31/2021," 2,230,714,502 ", 12/31/2021, 443 , 12/31/2021,NSPT,2022,1
True, N/A, Series A Convertible Preferred Stock, N/A, N/A," 10,000,000 ", 12/31/2021," 9,989,028,018 ", 12/31/2021,,,,,NSPT,2022,1
False, NSPT, Common Stock, 652477100, 001," 15,000,000,000 ", 12/31/2022," 11,189,028,018 ", 12/31/2022," 8,889,021,551 ", 12/31/2022, 443 , 12/31/2022,NSPT,2023,2
False, NSTM, Common Stock, 67001V109, 01," 100,000,000 ", 05/20/21," 43,881,477 ", 05/20/21," 19,201,285 ", 05/20/21, 93 , 05/20/21,NSTM,2021,1
True,,,,, ,," 43,881,477 ",,,,,,NSTM,2021,1
False, NSTM, - Common Stock, 67001V109, 01," 100,000,000  ", 12/31/2021," 46,881,475 ", 12/31/2021," 19,201,285 ", 12/31/2021, 93 , 12/31/2021,NSTM,2022,1
True,,,,, ,," 46,881,475 ",,,,,,NSTM,2022,1
False, NUGN, © Common, 67052F102, .0001," 800,000,000 "," December 31, 2020",," December 31, 2020",," December 31, 2020",," December 31, 2020",NUGN,2021,1
False, NUGN, © Common, 67052F102, .0001," 800,000,000 "," September 30, 2020"," 59,254,155 "," September 30, 2020"," 39,669,494 "," September 30, 2020", 58 ," September 30, 2020",NUGN,2021,2
True,, | Convertible Preferred,,," 25,000,000 "," September 30, 2020"," 59,254,155 "," September 30, 2020",,,,,NUGN,2021,2
False, NUGN, © Common, 67052F102, .0001," 800,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,3
True,, | Convertible Preferred,,," 25,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019",,,,,NUGN,2021,3
False, NUGN, Common, 67052F102, .0001," 800,000,000 "," December 31, 2020"," 59,254,155 "," December 31, 2020"," 39,669,494 "," December 31, 2020", 58 ," December 31, 2020",NUGN,2021,4
True,, Convertible Preferred,,," 25,000,000 "," December 31, 2020"," 59,254,155 "," December 31, 20201",,,,,NUGN,2021,4
False, NUGN, Common, 67052F 102, .0001," 800,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,5
True,, Convertible Preferred,,," 25,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019",,,,,NUGN,2021,5
False, NUGN, Common, 67052F102, .0001," 800,000,000 "," December 31, 2020"," 59,254,155 "," December 31, 2020"," 39,669,494 "," December 31, 2020", 58 ," December 31, 2020",NUGN,2021,6
True,, Convertible Preferred,,," 25,000,000 "," December 31, 2020"," 59,254,155 "," December 31, 20201",,,,,NUGN,2021,6
False, NUGN, Common, 67052F 102, .0001," 800,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019"," 39,669,494 "," December 31, 2019", 58 ," December 31, 2019",NUGN,2021,7
True,, Convertible Preferred,,," 25,000,000 "," December 31, 2019"," 59,254,155 "," December 31, 2019",,,,,NUGN,2021,7
False, NUGN, © Common, 67052F102, .0001," 800,000,000 "," December 31, 2021"," 765,895,614 "," Dec 31, 2021", ," Dec 31, 2021", 63 ," Dec 31, 2021",NUGN,2022,1
True,, | Convertible Preferred,,," 24,000,000 "," December 31, 2021"," 765,895,614 "," December 31, 2021",,,,,NUGN,2022,1
False, NUGN, © Common, 67052F102, .0001," 800,000,000 "," December 31, 2021"," 765,895,614 "," Dec 31, 2021", ," Dec 31, 2021", 63 ," Dec 31, 2021",NUGN,2022,2
True,, | Convertible Preferred,,," 24,000,000 "," December 31, 2021"," 765,895,614 "," December 31, 2021",,,,,NUGN,2022,2
False, NWPG," | common stock, $.001 par value", 651875106, $.001 par value," 100,000,000 "," Dec. 31, 2021"," 123,203,136 "," Dec. 31, 2021",," Dec. 31, 2021",," Dec. 31, 2021",NWPG,2022,1
False, NWPG," | common stock, $.001 par value", 651875106, $.001 par value," 400,000,000 "," Dec. 31, 2022"," 257,271,956 "," Dec. 31, 2022",," Dec. 31, 2022",," Dec. 31, 2021",NWPG,2023,1
False, NXGM, Common, 65343N108, $0.001," 200,000,000 "," December 31, 2020"," 23,002,949 "," December 31, 2020"," 4,759,206 "," December 31, 2020", 640 ," December 31, 2020",NXGM,2021,1
True, N/A, Preferred, N/A, $0.10," 15,000,000 "," December 31, 2020"," 23,002,949 "," December 31, 2020",,,,,NXGM,2021,1
False, NXGM, Common, 65343N108, $0.001," 200,000,000 "," December 31, 2019"," 30,336,283 "," December 31, 2019"," 4,759,206 "," December 31, 2019", 642 ," December 31, 2019",NXGM,2021,2
True, N/A, Preferred, N/A, $0.10," 15,000,000 "," December 31, 2019"," 30,336,283 "," December 31, 2019",,,,,NXGM,2021,2
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",NXGM,2022,1
True, N/A, Preferred, N/A, $0.10," 15,000,000 "," December 31, 2021",," December 31, 2021",,,,,NXGM,2022,1
False, OCLG, / Common Stock, 68230M209, 0.001," 1,512,469,.227 ", 08/31/2021," 1,512,469,227 ", 08/31/2021," 1,370,044,938 ", 08/31/2021, 110 , 08/31/2021,OCLG,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 20,100,000 ", 08/31/2021," 1,512,469,227 ", 08/31/2021,,,,,OCLG,2021,2
False, OCLG, / Common Stock, 68230M209, 0.001," 1,512,469,227 ", 08/31/2020," 1,512,469,227 ", 08/31/2020," 1,370,044,938 ", 08/31/2020, 110 , 08/31/2020,OCLG,2021,3
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 20,100,000 ", 08/31/2020," 1,512,469,227 ", 08/31/2020,,,,,OCLG,2021,3
False, OCLG, / Common Stock, 68230M209, 0.001," 1,512,469,227 ", 8/31/2019," 1,512,469,227 ", 8/31/2019," 1,370,044,938 ", 8/31/2019, 110 , 8/31/2019,OCLG,2021,4
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 20,100,000 ", 8/31/2019," 1,512,469,227 ", 8/31/2019,,,,,OCLG,2021,4
False, OCLG, | Common Stock, 68230M209, 0.001," 1,700,000,000 ", 8/31/2022," 1,662,469,227 ", 8/31/2022," 1,370,044,938 ", 8/31/2022, 110 , 8/31/2022,OCLG,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 20,100,000 ", 8/31/2022," 1,662,469,227 ", 8/31/2022,,,,,OCLG,2022,1
False, OICT, © Common, 45778U 108, $0.001," 1,000,000,000 "," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,1
False, OICT, © Common, 45778U 108, $0.001," 1,000,000,000 "," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,2
False, OICT, © Common, 45778U 108, $0.001," 1,000,000,000 "," December 31, 2019"," 411,332,000 "," December 31, 2019"," 24,529 "," December 31, 2019", 116 ," December 31, 2019",OICT,2021,3
False, OICT, © Common, 45778U 108, $0.001," 1,000,000,000 "," December 31, 2020"," 411,332,000 "," December 31, 2020"," 24,529 "," December 31, 2020", 116 ," December 31, 2020",OICT,2021,4
False, OICT, © Common, 45778U 108, $0.001," 1,000,000,000 "," December 31, 2019"," 411,332,000 "," December 31, 2019"," 24,529 "," December 31, 2019", 116 ," December 31, 2019",OICT,2021,5
False, OICT, Common, 45778U 108, $0.0001," 5,000,000,000 "," December 31, 2021"," 411,332,000 "," December 31, 2021"," 24,529 "," December 31, 2021", 116 ," December 31, 2021",OICT,2022,1
False, ONSS, Ordinary, 682283 106, 0.001," 200,000,000 "," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,1
False, ONSS, © Ordinary, 682283 106, 0.001," 200,000,000 "," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,4
False, ONSS, Ordinary, 682283 106, 0.001," 200,000,000 "," September 7, 2021"," 122,017,860 "," September 7, 2021"," 864,285 "," September 7, 2021", 69 ," September 7, 2021",ONSS,2021,5
False, OODH, © Common, 686272105, .001," 250,000,000 "," December 31, 2022"," 196,813,840 "," December 31, 2022"," 24,265,500 "," December 31, 2022", 372 ," December 31, 2022",OODH,2023,1
True,,,,, ,," 196,813,840 ",,,,,,OODH,2023,1
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,2
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,3
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,4
False,,,,,," December 31, 2021",," December 31, 2021",," December 31, 2021",," December 31, 2021",OSCI,2022,5
False, PBHG, COMMON STOCK, 69317R103, $0.001," 11,000,000,000 ", 12/31/18," 3,000,000,000 ", 12/31/18," 21,117,766 ", 12/31/18, 97 , 12/31/18,PBHG,2020,2
True, NONE, PREFERRED STOCK, NONE, $ .001," 25,000,000 ", 12/31/18," 3,000,000,000 ", 12/31/18,,,,,PBHG,2020,2
False, PBHG, COMMON STOCK, 69317R103, $0.001," 11,000,000,000 ", 12/31/19," 4,595,000,000 ", 12/31/19," 21,117,766 ", 12/31/19, 97 , 12/31/19,PBHG,2020,3
True, NONE, PREFERRED STOCK, NONE, $ .001," 25,000,000 ", 12/31/19," 4,595,000,000 ", 12/31/19,,,,,PBHG,2020,3
False, PBHG, COMMON STOCK, 69317R103, 0.001," 11,000,000,000 ", 12/31/2019," 3,000,000,000 ", 12/31/2019," 21,117,766 ", 12/31/2019, 97 , 12/31/2019,PBHG,2021,2
True, NONE, PREFERRED STOCK, NONE, 0.001," 25,000,000 ", 12/31/2019," 3,000,000,000 ",,,,,,PBHG,2021,2
False, PBHG, COMMON STOCK, 69317R103, $0.001," 11,000,000,000 ", 12/31/19," 4,595,000,000 ", 12/31/19," 21,117,766 ", 12/31/19, 97 , 12/31/19,PBHG,2021,3
True, NONE, PREFERRED STOCK, NONE, $ .001," 25,000,000 ", 12/31/19," 4,595,000,000 ", 12/31/19,,,,,PBHG,2021,3
False, PCLI, Common, 74372C 108, .001," 2,000,000,000 ", 12/31/2020," 1,509,228,968 ", 12/31/2020," 1,445,618,944 ", 12/31/2020, 197 , 12/31/2020,PCLI,2021,3
True,,,,, ,," 1,509,228,968 ",,,,,,PCLI,2021,3
False, PCLI, Common, 74372C 108, .001," 2,000,000,000 ", 12/31/2019," 1,509,228,968 ", 12/31/2019," 1,445,618,944 ", 12/31/2019, 197 , 12/31/2019,PCLI,2021,4
True,,,,, ,," 1,509,228,968 ",,,,,,PCLI,2021,4
False, PCLI, Common, 74372C 108, .001," 2,000,000,000 ", 03/30/2022," 1,509,228,968 ", 03/30/2022," 1,445,618,944 ", 03/30/2022, 197 , 03/30/2022,PCLI,2022,2
False, PCLI, Common, 74372C 108, .001," 2,000,000,000 ", 03/30/2022," 1,509,228,968 ", 03/30/2022," 1,445.618,944 ", 03/30/2022, 197 , 03/30/2022,PCLI,2022,3
True,,,,, ,," 1,509,228,968 ",,,,,,PCLI,2022,3
False, PCLI, Common, 74372C 108, .001," 2,000,000,000 ", 02/15/2023," 1,509,228,968 ", 02/15/2023," 1,445,618,944 ", 02/15/2023, 197 , 02/15/2023,PCLI,2023,1
True,,,,, ,, 1.969.500.749 _,,,,,,PDGO,2022,1
False, PERL, Common, 714150109, 0.01," 500,000,000 "," December 31, 2020"," 243,738,745  "," December 31, 2020",," December 31, 2020",," December 31, 2020",PERL,2021,1
False, PERL, Common, 714150109, 0.01," 500,000,000 "," December 31, 2019"," 243,738,745 "," December 31, 2019"," 39,747,514 "," December 31, 2019"," 2,482 "," December 31, 2019",PERL,2021,2
False, POSC, © Common, 737397604, $0.0001," 6,000,000,000 ", 9/25/21," 23,305,008 ", 9/25/21," 9,733,875 ", 9/25/21, 346 , 9/25/21,POSC,2021,1
True,,,,, ,," 23,305,008 ",,,,,,POSC,2021,1
False, POSC, © Common, 737397604, $0.0001," 6,000,000,000 ", 9/22/21," 23,305,008 ", 9/22/21," 9,733,875 ", 9/22/21, 346 , 9/22/21,POSC,2021,2
True,,,,, ,," 23,305,008 ",,,,,,POSC,2021,2
False, POSC, © Common, 737397604, $0.0001," 6,000,000,000 ", 12/31/21," 23,430,008 ", 12/31/21," 10,035,875 ", 12/31/21, 452 , 12/31/21,POSC,2022,1
True, N/A,,,, ,," 23,430,008 ",,,,,,POSC,2022,1
False, PRDL, | Common Stock, 743170106, 0.001," 9,000,000,000 ", 12/31/2020," 8,489,672.411 ", 12/31/2020," 8,489,672.411 ", 12/31/2020, 95 , 12/31/2020,PRDL,2021,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 3,000,000 ", 12/31/2020," 8,489,672.411 ", 12/31/2020,,,,,PRDL,2021,1
False, PRDL, | Common Stock, 743170106, 0.001," 9,000,000,000 ", 12/31/2019," 8,489,672.411 ", 12/31/2019," 8,489,672.411 ", 12/31/2019, 95 , 12/31/2019,PRDL,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 3,000,000 ", 12/31/2019," 8,489,672.411 ", 12/31/2019,,,,,PRDL,2021,2
False, PRDL, | Common Stock, 743170106, 0.001," 9,000,000,000 ", 12/31/2021," 8,489,672.411 ", 12/31/2021," 8,489,672.411 ", 12/31/2021, 95 , 12/31/2021,PRDL,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 3,000,000 ", 12/31/2021," 8,489,672.411 ", 12/31/2021,,,,,PRDL,2022,1
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,1
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,2
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,3
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,4
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2020," 11,218,197,584 ", 12/31/2020," 8,930,890,501 ", 12/31/2020, 243 , 12/31/2020,PRMO,2021,5
False, PRMO, | Common Stock, 743423204, $0.001," 20,500,000,000 ", 12/31/2019," 11,218,197,584 ", 12/31/2019," 8,930,890,501 ", 12/31/2019, 243 , 12/31/2019,PRMO,2021,6
False, PRMO, © Common Stock, 743423204, $0.001," 50,000,000,000 "," December 31, 2021"," 16,219,197,584 "," December 31, 2021"," 8,956,945 ,584 "," December 31, 2021", 246 ," December 31, 2021",PRMO,2022,1
False, PRRY,,," 0,001"," 460,000,000 ", 12/31/2020," 277,422,996 ", 12/31/2020," 57,296,760 ", 12/31/2020, 660 ,_12/31/2020,PRRY,2021,1
True,,,,, Total shares _ ,," 277,422,996 ",,,,,,PRRY,2021,1
False, PRRY,,," 0,001"," 460,000,000 ", 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,2
True,,,, _, Total shares _ ,," 277,422,996 ",,,,,,PRRY,2022,2
False, PRRY,,," 0,001"," 460,000,000 ", 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,4
True,,,, _, Total shares _ ,," 277,422,996 ",,,,,,PRRY,2022,4
False, PRRY,,," 0,001"," 460,000,000 ", 12/31/2021," 277,422,996 ", 12/31/2021," 57,296,760 ", 12/31/2021, 660 , 12/31/2021,PRRY,2022,7
True,,,, _, Total shares _ ,," 277,422,996 ",,,,,,PRRY,2022,7
False, PSSS, Common Stock, 74535W 108, 0.001," 90,000,000 "," December 31, 2020"," 26,935 047 "," December 31, 2020"," 3,031,160 "," December 31, 2020", 53 ," December 31, 2020",PSSS,2021,1
False, PSSS, Common Stock, 74535W 108, 0.001," 90,000,000 "," December 31, 2019"," 22,435,047 "," December 31, 2019"," 3,031,160 "," December 31, 2019", 53 ," December 31, 2019",PSSS,2021,2
False, PSSS, Common Stock, 74535W 108, 0.001," 90,000,000 "," December 31, 2021"," 26,935,047 "," December 31, 2021"," 3,031,160 "," December 31, 2021", a5 ," December 31, 2021",PSSS,2022,1
False, PSTO, Common Stock, 73938H106, $0.001," 300,000,000 ", 98/10 2021," 23,248,009 ","08/10, 2021"," 1,363,991 "," 08/10 _, 2021", 47 ," 98/10 , 2021",PSTO,2021,1
True,,,,, ,," 23,248,009 ",,,,,,PSTO,2021,1
False, PSTO, / Common Stock, 73938H106, $0.001," 300,000,000 "," December 31, 2021"," 23,275,009 "," December 31, 2021"," 1,363,991 "," December 31, 2021", 49 ," December 31, 2021",PSTO,2022,2
False, PTCP, | Common stock, 71647F 106, $.0001," 100,000,000 "," December 31, 2020"," 22,680,000 "," December 31, 2020"," 3,280,000 "," December 31, 2020", 6 ," December 31, 2020",PTCP,2021,1
False, PTCP, | Common stock, 71647F 106, $.0001," 100,000,000 "," December 31, 2019"," 22,680,000 "," December 31, 2019"," 3,280,000 "," December 31, 2019", 6 ," December 31, 2019",PTCP,2021,2
False, PTCP, | Common stock, 71647F 106, $.0001," 100,000,000 "," December 31, 2021"," 22,680,000 "," December 31, 2021"," 3,280,000 "," December 31, 2021", 6 ," December 31, 2021",PTCP,2022,1
False, PTOI, Common,, $0.001," 250,000,000 ", 12/31/19," 124,756,158 ", 12/31/19," 90,809,215 ", 12/31/19, 478 , 12/31/19,PTOI,2020,1
True, N/A,,,, ,," 124,756,158 ",,,,,,PTOI,2020,1
False, PTOI, Common,, $0.001," 250,000,000 ", 12/31/18," 124,756,158 ", 12/31/18," 90,809,215 ", 12/31/18, 478 , 12/31/18,PTOI,2020,2
True, N/A,,,, ,," 124,756,158  ",,,,,,PTOI,2021,1
True, N/A,,,, ,," 124,756,158  ",,,,,,PTOI,2022,1
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 11,191,005,590 ", 9/30/2020," 3,423,966,890 ", 9/30/2020, 132 , 9/30/2020,PTOP,2021,1
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 16,707,492,261 ", 9/30/2022," 7,199,658,974 ", 6/30/2022, 156 , 9/30/2022,PTOP,2022,1
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 15,395,572,197 ", 9/30/2021," 6,300,185,231 ", 9/30/2021, 154 , 9/30/2021,PTOP,2022,2
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 15,395,572,197 ", 9/30/2021," 6,300,185,231 ", 9/30/2021, 154 , 9/30/2021,PTOP,2022,3
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 15,395,572,197 ", 9/30/2021," 6,300,185,231 ", 9/30/2021, 154 , 9/30/2021,PTOP,2022,4
False, PTOP, COMMON Class A, 705484103, 0.001," 24,000,000,000 ", 4/22/2020," 11,191,005,590 ", 9/30/2020," 3,423,966,890 ", 9/30/2020, 132 , 9/30/2020,PTOP,2022,6
True,,,,, ,," 2,945,258 ",,,,,,PTSH,2021,8
False, PVRS, Common, 74378L201, $0.0001," 250,000,000 "," December 31, 2021"," 48,846,586 "," December 31, 2021"," 6,485,142 "," December 31, 2021", 177 ," December 31, 2021",PVRS,2022,1
True,,,,, ,," 48,846,586 ",,,,,,PVRS,2022,1
False, QEBR, © Common Stock, 92828H109, 0.00001," 1,000,000,000 "," August 16, 2021"," 560,588,208 "," August 16, 2021"," 73,662,096 "," August 16, 2021", 294 ," August 16, 2021",QEBR,2021,1
False, QLIS, Common Stock, 74754Q105, $0.0001," 750,000,000 ", 9/10/2021," 8,239,950 ", 9/10/2021," 129,781 ", 9/10/2021, 150 , 9/10/2021,QLIS,2021,1
False, QLIS, Common Stock, 74754Q105, $0.0001," 750,000,000 ", 9/10/2021," 8,239,950 ", 9/10/2021," 129,781 ", 9/10/2021, 150 , 9/10/2021,QLIS,2021,2
False, QUAN, © Common, 74766H101, $0.001," 200,000,000 ", 12/31/2021," 46,404,563 ", 12/31/2021," 24,017,765 ", 12/31/2021, 33 , 12/31/2021,QUAN,2022,1
True, NA, NA, NA, NA, ,," 46,404,563 ",,,,,,QUAN,2022,1
False, QUAN, © Common, 74766H101, $0.001," 200,000,000 ", 12/31/2021," 46,404,563 ", 12/31/2021," 24,017,765 ", 12/31/2021, 33 , 12/31/2021,QUAN,2022,2
True, NA, Preferred Stock, NA, $0.06, 20 , 12/31/2021," 46,404,563 ", 12/31/2021,,,,,QUAN,2022,2
True, 2021 Series A Preferred Stock, NA, NA, $0.001, 2 , 12/31/2021," 46,404,563 ", 12/31/2021,,,,,QUAN,2022,2
False, QWTR, © Common, 74837L 107, $0.000001," 95,000,000 ", 09/15/2021," 85,164,569 ", 09/15/2021," 27,908,875 ", 08/09/2021, 57 , 08/09/2021,QWTR,2021,1
False, QWTR, Common, 74837L 107, $0.000001," 95,000,000 ", 04/15/2022," 85,164,569 ", 04/15/2022," 27,908,875 ", 04/15/2022, 57 , 04/15/2022,QWTR,2022,1
False, REOS, COMMON, 760259101, .0001, 200M _ ," December 315, 2020"," 80,743,919 ", December 315t_ 2020," 14,629,995 "," December 31t, 2020", 92 ," December 315*, 2020",REOS,2021,1
True,,,,, ,," 80,743,919 ",,,,,,REOS,2021,1
False, REPO, Common Stock, 63253U105, $0.001," 200,000,000 ", 12/31/20," 152,562,914 ", 12/31/20,, 12/31/20, 43 , 12/31/20,REPO,2021,1
True, REPO, Series B Preferred Stock (“Series, N/A, $0.001," 5,000,000 ", 12/31/20," 152,562,914 ", 12/31/20,,,,,REPO,2021,1
False, REPO, Common Stock, 63253U105, $0.001," 200,000,000 ", 12/31/20," 152,562,914 ", 12/31/20,, 12/31/20, 43 , 12/31/20,REPO,2021,2
True, REPO, Series B Preferred Stock (“Series, N/A, $0.001," 5,000,000 ", 12/31/20," 152,562,914 ", 12/31/20,,,,,REPO,2021,2
False, REPO, Common Stock, 63253U105, $0.001," 200,000,000 ", 12/31/19," 152,562,914 ", 12/31/19,, 12/31/19, 43 , 12/31/19,REPO,2021,3
