Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number,file,Link
 American Stock Transfer & Trust Company,7189218288,pcaroppoli@astfinancial.com," 6201 15"" Avenue, Brooklyn, NY 112219",NSTM,2021,1,NSTM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303936/content
 American Stock Transfer & Trust Company,7189218288,pcaroppoli@astfinancial.com," 6201 15"" Avenue, Brooklyn, NY 112219",NSTM,2022,1,NSTM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325959/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,1,NUGN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308146/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,2,NUGN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307691/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,3,NUGN_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307687/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,4,NUGN_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306067/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,5,NUGN_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306063/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,6,NUGN_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302780/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2021,7,NUGN_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302779/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2022,1,NUGN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317204/content
" Olde Monmouth Stock Transfer Co., Inc",(732)8722727,matt@oldemonmouth.com," 200 Memorial Pkwy, Atlantic Heights, NJ 07716",NUGN,2022,2,NUGN_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316717/content
 Heritage U.S. Transfer Corp.,4163631240,heritagetransferagency@qmail.com," 80 Richmond St West, Suite 501, Toronto Ontario Canada M5H2A4",NWPG,2023,1,NWPG_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357446/content
 Nevada Agency and Transfer Company,7753220626,tiffany@natco.com," 50 West Liberty Street, Suite 880",NXGM,2021,1,NXGM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305734/content
 Nevada Agency and Transfer Company,7753220626,tiffany@natco.com," 50 West Liberty Street, Suite 880",NXGM,2021,2,NXGM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300649/content
 Odyssey Trust Company,4038508226,jvillareal@odysseytrust.com, Stock Exchange Tower 1230,NXGM,2022,1,NXGM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325517/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",OCLG,2021,2,OCLG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308889/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",OCLG,2021,3,OCLG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295257/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",OCLG,2021,4,OCLG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295256/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",OCLG,2022,1,OCLG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/353534/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2021,1,OICT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311469/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2021,2,OICT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309052/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2021,3,OICT_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309050/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2021,4,OICT_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302544/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2021,5,OICT_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302535/content
 Signature Stock Transfer,9726124120,jason@signaturestocktransfer.com," 14673 Midway Road Ste. 220, Addison TX 75001",OICT,2022,1,OICT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324234/content
 Action Stock Transfer,(801)2741088,jo@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",ONSS,2021,1,ONSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309345/content
 Action Stock Transfer,(801)2741088,jo@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",ONSS,2021,4,ONSS_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302757/content
 Action Stock Transfer,(801)2741088,jo@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",ONSS,2021,5,ONSS_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302185/content
" Colonial Stock Transfer Co.., Inc.",8013555740,DanielCarter<dancarter," 66 Exchange Place., Suite 100",OODH,2022,1,OODH_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317835/content
" Colonial Stock Transfer Co., Inc.",8013555740,DanielCarter<dancarter@colonialstock.com>, 7840 South 700 East,OODH,2023,1,OODH_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359339/content
 Pacific Stock Transfer Company,8007857782,lukeacificstocktransfer.com," 6725 via Austi Parkway, #300, Las Vegas, NV 89119,",PCLI,2021,3,PCLI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293554/content
 Pacific Stock Transfer Company,8007857782,lukeacificstocktransfer.com," 6725 via Austi Parkway, #300, Las Vegas, NV 89119,",PCLI,2021,4,PCLI_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293553/content
 Pacific Stock Transfer Company,8007857782,lukeacificstocktransfer.com," 6725 via Austi Parkway, #300, Las Vegas, NV 89119,",PCLI,2022,2,PCLI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331659/content
 Pacific Stock Transfer Company,8007857782,luke@pacificstocktransfer.com," 6725 via Austi Parkway, #300, Las Vegas, NV 89119,",PCLI,2022,3,PCLI_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325700/content
 Pacific Stock Transfer Company,8007857782,luke@pacificstocktransfer.com," 6725 via Austi Parkway, #300, Las Vegas, NV 89119,",PCLI,2023,1,PCLI_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359354/content
 Pacific Stock Transfer Company,702361,ificstocktransfer.com," _6725 Via Austi Pkwy., Ste.",PDGO,2021,1,PDGO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304688/content
 Pacific Stock Transfer Company,702361,ificstocktransfer.com," _6725 Via Austi Pkwy., Ste.",PDGO,2022,1,PDGO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326100/content
" Liberty Stock Transfer, Inc.",(732)3720707,info@@libertystocktransfer.com," 7 hrew ry Ave. ite 21 Tinton Falls, N 1124",PDGO,2023,1,PDGO_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361492/content
" Signature Stock Transfer, Inc.",9726124120,jason@signaturestocktransfer.com," 14673 Midway Road - Suite 220, Addison, TX 75001",PERL,2021,2,PERL_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303935/content
 Continental Stock Transfer,(212)5094000,svacante@continentalstock.com," 1 State Street, New York, NY 10004-1561",POSC,2021,1,POSC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304360/content
 Continental Stock Transfer,(212)5094000,svacante@continentalstock.com," 1 State Street, New York, NY 10004-1561",POSC,2021,2,POSC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303742/content
 Continental Stock Transfer,(212)5094000,svacante@continentalstock.com," 1 State Street, New York, NY 10004-1561",POSC,2022,1,POSC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324805/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2021,1,PRDL_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301562/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2021,2,PRDL_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301561/content
 Pacific Stock Transfer Company,7025818475,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2022,1,PRDL_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324212/content
 Pacific Stock Transfer Co.,+17023613033,paul@pacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2021,1,PRRY_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314762/content
 Pacific Stock Transfer Co.,+17023613033,paulacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,2,PRRY_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/319864/content
 Pacific Stock Transfer Co.,+17023613033,paulacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,4,PRRY_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318983/content
 Pacific Stock Transfer Co.,+17023613033,paul@pacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,7,PRRY_2022_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317836/content
 VStock Transfer,2128288436,info@vstocktransfer.com, 18 Lafayette Place,PSSS,2021,1,PSSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301046/content
 VStock Transfer,2128288436,info@vstocktransfer.com, 18 Lafayette Place,PSSS,2021,2,PSSS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298506/content
 VStock Transfer,2128288436°,info@vstocktransfer.com, 18 Lafayette Place,PSSS,2022,1,PSSS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324512/content
" VStock Transfer, LLC",(212)8288436,jennifer@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",PSTO,2021,1,PSTO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294944/content
" VStock Transfer, LLC",(212)8288436,jennifer@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",PSTO,2022,2,PSTO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325805/content
" Colonial Stock Transfer Co, Inc.",8013555740,info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2021,1,PTCP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300983/content
" Colonial Stock Transfer Co, Inc.",8013555740,info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2021,2,PTCP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300982/content
" Colonial Stock Transfer Co, Inc.",8013555740,info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2022,1,PTCP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/319748/content
 Pacific Stock Transfer,8007857782,info@pacificstocktransfer.com," Marnell Corporate Center, 6725 Via Austi Pkwy Suite 300, Las Vegas, NV 89119",PTOI,2022,1,PTOI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327793/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2021,1,PTOP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303096/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,1,PTOP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/355988/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,2,PTOP_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/355895/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,3,PTOP_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/355880/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,4,PTOP_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317477/content
 Empire Stock Transfer,702.818.5898,brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,6,PTOP_2022_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316761/content
 Issuer Direct Corporation,18012729294,Julie.Felix@issuerdirect.com," 1981 Murray Holladay Road, Suite 100, Salt Lake City, UT 84117",PVRS,2022,1,PVRS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324084/content
 Issuer Direct Corporation,18012729294,Julie.Felix@issuerdirect.com," 1981 Murray Holladay Road, Suite 100, Salt Lake City, UT 84117",PVRS,2023,2,PVRS_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359250/content
 Empire Stock Transfer Inc.,7028185898,info@empirestock.com, 1859 Whitney Mesa Dr. Henderson NV 89014,QEBR,2021,1,QEBR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300392/content
 Empire Stock Transfer Inc.,7028185898,info@empirestock.com, 1859 Whitney Mesa Dr. Henderson NV 89014,QEBR,2022,1,QEBR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327423/content
 Securities Transfer Corporation,(469)6330101,johnson@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas, 75093",QLIS,2021,1,QLIS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306100/content
 Securities Transfer Corporation,(469)6330101,johnson@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas, 75093",QLIS,2021,2,QLIS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302119/content
" Transfer Online, Inc.",5032272950,info@transferonline.com, 512 SE Salmon Street,QUAN,2021,1,QUAN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302203/content
" Transfer Online, Inc.",5032272950,info@transferonline.com, 512 SE Salmon Street,QUAN,2021,2,QUAN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302201/content
" Transfer Online, Inc.",5032272950,info@transferonline.com, 512 SE Salmon Street,QUAN,2022,1,QUAN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332124/content
" Transfer Online, Inc.",5032272950,info@transferonline.com, 512 SE Salmon Street,QUAN,2022,2,QUAN_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323430/content
" Transfer Online, Inc.",5032272950,info@transferonline.com, 512 SE Salmon Street,QUAN,2023,1,QUAN_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360299/content
 Action Stock Transfer Corp.,8012741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",QWTR,2021,1,QWTR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306014/content
 Action Stock Transfer Corp.,8012741088,action@actionstocktansfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",QWTR,2022,1,QWTR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332479/content
 Securities Transfer Corporation,(469)6330101,info@stctransfer.com," 2901 Dallas Pkwy, Suite 380, Plano, TX 75093",REOS,2021,1,REOS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312382/content
 Manhattan Transfer Registrar Co.,6319287655,dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,1,REPO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301968/content
 Manhattan Transfer Registrar Co.,6319287655,dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,2,REPO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301914/content
 Manhattan Transfer Registrar Co.,6319287655,dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,3,REPO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301910/content
 Manhattan Transfer Registrar Co.,6319287655,dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2022,1,REPO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324185/content
 EQ by Eniquiti,3032854300,chad.dalton@equiniti.com, 110 Centre Curve Point Suite #101,RIBS,2021,1,RIBS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297841/content
 EQ by Eniquiti,3032854300,chad.dalton@eniquiti.com, 110 Centre Curve Point Suite #101,RIBS,2021,2,RIBS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297840/content
 EQ by Eniquiti Phone: 303-285-4300 Email: chad.dalton@equiniti.com,3032854300Email:chad.dalton@equiniti.com,chad.dalton@equiniti.com," 1110 Centre Pointe Curve, Suite #101",RIBS,2022,1,RIBS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327352/content
